Inbreeding_Coefficient,MeanLRS_Column3
0.000120898,1.286486486
0.001188866,1.345360825
0.001903282,1.355329949
0.001309637,1.278409091
0.000646008,1.098360656
0.000352048,1.2
-5.51E-05,1.359550562
6.88E-05,1.362637363
-0.000432206,1.291891892
-6.89E-05,1.219101124
0.000623858,1.049450549
-0.000285137,1.041450777
-0.000844721,1.049382716
0.000813308,1.274390244
6.08E-06,1.344632768
-0.000385564,1.259067358
-0.000454184,1.265895954
-0.00073107,1.331491713
-0.000844995,1.304597701
0.000411736,1.245810056
-0.000168952,1.149425287
-0.000384457,1.090425532
-0.000590359,1.296296296
-0.000280518,1.227272727
0.000705998,1.391061453
0.000788261,1.429292929
0.000374301,1.380487805
0.00035513,1.424870466
-0.000816113,1.20212766
-0.000507942,1.177777778
-0.001295278,1.284090909
-0.000673033,1.289156627
0.000236559,1.011173184
6.81E-05,1.269230769
0.000425474,1.167630058
0.00065521,1.157894737
0.001561626,1.336898396
0.001388172,1.5
1.83E-05,1.164021164
-0.000382264,1.379679144
-0.00092095,1.293193717
-0.00018221,1.137362637
-7.32E-05,1.240437158
-0.000257944,1.193181818
-0.000219896,1.317708333
-0.000661215,1.5
-0.001137892,1.252747253
-0.00148445,1.355191257
-0.001322411,1.194594595
-0.00028557,1.270718232
-0.000428706,1.247311828
-0.00021211,1.343915344
-0.000222346,1.38974359
0.000293543,1.342391304
-0.000111219,1.247252747
-0.000512343,1.23125
-0.000899504,1.346153846
-0.001457346,1.153005464
-0.001550545,1.327586207
-0.001473754,1.350282486
-0.000541787,1.234693878
-0.000944301,1.316939891
-0.00093589,1.162650602
-0.000517595,1.470899471
-0.001013356,1.272727273
-0.001098247,1.166666667
-0.001536082,1.329545455
-0.000380227,1.143678161
-0.000523696,1.318918919
-0.000435802,1.342696629
0.000351926,1.252873563
-0.000408019,1.413043478
0.001063171,1.388888889
0.001232137,1.284946237
0.00132032,1.480874317
0.000558357,1.35978836
0.000734011,1.593908629
0.000465515,1.447115385
0.000891465,1.151832461
0.000333955,1.057142857
-0.000615996,1.139393939
-0.000227434,1.244318182
-0.000762586,1.393258427
-0.000891853,1.229508197
-0.000962983,1.275132275
-0.001392719,1.111764706
-0.001766322,1.267759563
-0.002294668,1.265536723
-0.001589105,1.203389831
-0.001603796,1.248648649
-0.000902759,1.055865922
-0.000658034,1.062146893
-0.000882946,1.08125
-0.00018434,1.35106383
-0.001093989,1.205555556
-0.000513092,1.195402299
-0.000868862,1.172043011
-0.001321339,1.141242938
-0.000487917,1.297752809
0.000229646,1.343195266
-1.29E-05,1.319587629
0.00025895,1.237113402
0.000924696,1.523809524
-9.20E-05,1.328125
-0.000479563,1.238888889
-0.000374971,1.232142857
-0.001258782,1.370165746
-0.001729461,1.219101124
-0.000972114,1.242774566
-0.00113341,1.338983051
-0.000279937,1.028409091
-0.001379628,1.262886598
-0.001263718,1.172413793
-0.001563647,1.248407643
-0.000515522,1.178947368
-0.000608811,1.142857143
-0.001919784,1.248587571
-0.001181209,1.240963855
-0.000385932,1.328042328
0.000833567,1.255555556
0.000248476,1.301675978
0.000979392,1.318435754
0.000308507,1.184357542
-0.000249148,1.341040462
-0.000217525,1.369565217
-0.000495974,1.347368421
-0.000180191,1.487046632
-0.000205678,1.169154229
-0.000500658,1.228571429
2.19E-06,1.25136612
-2.44E-05,1.189349112
0.000645532,1.154696133
0.000102456,1.258064516
-5.87E-05,1.258064516
0.001135845,1.252873563
0.000472631,1.261111111
0.000131964,1.130890052
0.000861462,1.465517241
0.000857899,1.117977528
9.59E-06,1.173913043
1.16E-05,1.261111111
-0.000246539,1.305555556
0.000262741,1.39893617
0.000220131,1.13559322
0.000108706,1.16
0.000341687,1.101694915
-0.000969332,1.205714286
-0.001028379,1.357142857
-0.00100543,1.268817204
-0.000744356,1.5
-0.001040827,1.484210526
-0.000328425,1.299465241
0.000313273,1.307692308
0.000247702,1.171270718
0.000525162,1.174157303
0.000156308,1.086956522
-0.000341989,1.368131868
-0.000444479,1.310734463
-0.000145326,1.226315789
-0.000576149,1.147727273
0.000320012,1.142857143
4.67E-05,1.321052632
0.000372537,1.23655914
-0.000597777,1.25
-0.000807856,1.359116022
-0.000503877,1.231182796
-0.000758125,1.231638418
-0.000504812,1.222826087
0.000778546,1.124260355
0.000606242,1.275132275
0.000659206,1.244444444
0.000519681,1.234636872
-0.000981851,1.418994413
-0.001443835,1.425414365
-0.001572038,1.380952381
-0.000453607,1.382513661
-0.000301402,1.305555556
-0.000835309,0.776422764
-0.001010592,0
-0.000918916,0
0,0.733258929
0.000540673,0.84
0.000527623,1.284313725
0.000265934,1.134751773
-0.000572658,1.315151515
-0.001140608,1.255681818
-0.000497032,1.426900585
-0.001244244,1.104712042
-0.000581661,1.150537634
-0.000927522,1.309392265
0.00040133,1.289617486
0.000800631,1.302197802
0.000632132,1.252747253
0.000846801,1.230337079
0.001076373,1.051724138
0.001277339,1.306010929
0.000195528,1.475675676
-0.000686055,1.124293785
-0.001038451,1.28342246
-0.00091961,1.230769231
-0.000734986,1.45398773
-9.23E-05,1.29787234
0.000552532,1.308900524
0.00088617,1.279792746
0.000665373,1.27027027
3.34E-06,1.229050279
-0.000120717,1.337278107
7.97E-05,1.294444444
-0.000327714,1.235897436
-0.000370401,1.18128655
0.000348042,1.43373494
-0.000446782,1.204188482
-0.000318134,1.255555556
-0.000193212,1.428571429
-0.000615391,1.304812834
-4.66E-05,1.224719101
0.000119648,1.121052632
0.000762077,1.312849162
0.000897045,1.168674699
0.001050475,1.156976744
6.98E-06,1.346590909
0.000242018,1.086206897
-0.000119875,1.291891892
-0.000867704,1.340659341
-0.001008699,1.352040816
-0.000351221,1.220930233
-0.000888885,1.281081081
-0.001435063,1.427083333
-0.000716409,1.306451613
-0.000964649,1.208092486
-0.000802556,1.285714286
-0.000164183,1.229813665
-0.00072011,1.324873096
-0.001787247,1.296875
-0.00115752,1.227272727
-0.002109503,1.337278107
-0.001595675,1.246153846
-0.001732502,1.390804598
-0.001184392,1.286458333
-0.001484782,1.211428571
-0.000943474,1.163934426
-0.001105527,1.125748503
-0.001079016,1.096590909
-0.002080112,1.310734463
-0.001859743,1.147208122
-0.001582751,1.321428571
-0.000657993,1.205263158
-0.001274966,1.043478261
-0.000355529,1.202312139
0.000206733,1.288043478
-0.000632345,1.517241379
-0.000826963,1.481865285
-0.00090417,1.392156863
-0.000215818,1.431578947
-0.000540417,1.195767196
2.94E-05,1.206703911
-0.000649317,1.096969697
-0.00045881,1.262195122
-0.000770564,1.43715847
-0.001086783,1.142857143
-0.000634531,1.129943503
-0.001248447,1.167567568
-0.000465012,1.164772727
0.000390046,1.198830409
0.000763832,1.316666667
0.000859073,1.311764706
0.00102653,1.264864865
0.000218145,1.184782609
-0.000506134,1.217877095
-0.000615905,1.10982659
-0.000759012,1.376344086
-3.06E-05,1.211428571
-0.000218088,1.233695652
-0.000281228,1.161111111
-0.000481774,1.348314607
-0.000745238,1.340425532
-0.000541389,1.484375
-0.000445563,1.365384615
1.62E-05,1.195979899
-0.0005672,1.016042781
-0.000891011,0.901315789
-0.000490335,1
-6.11E-05,1.094488189
0.000189018,1.183333333
0.000269127,1.07826087
3.25E-05,0.943181818
0.000901686,0.869047619
0.000621461,0.888888889
0.000815877,1.053571429
0.000402564,1.195652174
0.000538324,1
0.000420884,1.485714286
0.000543842,1.466666667
0.000445358,1.285714286
0.000342868,1.090909091
0.000182337,1.333333333
0.000464109,1.285714286
0.000969983,1.24
0.000110213,1.266666667
-7.67E-05,1.24137931
-0.000934424,1.347826087
-0.001543456,1.285714286
-0.000709809,1.461538462
-0.000704765,1.461538462
-0.000471574,1.291666667
-0.001090652,0.913043478
-0.00081015,1.071428571
-6.94E-05,1.636363636
9.04E-05,1
-4.15E-05,1.272727273
8.01E-06,1.16
0.000161678,1.4
-0.000212586,1.416666667
0.000128647,1.5
0.000711239,1.428571429
0.0008427,1.291666667
0.000330731,1.454545455
-0.000193715,1.210526316
-0.000802011,0.888888889
-0.000642209,1.043478261
-9.01E-05,1.047619048
-0.00024759,1.266666667
-0.000418917,0.863636364
-0.000174191,1.545454545
-0.000822757,1.9
-0.000842853,1.388888889
-0.000452417,1.727272727
0.000584044,2.095238095
0.001093714,1.826086957
0.000706892,1.833333333
0.001148631,2.263157895
-0.000903397,1.575
-0.001250637,1.693877551
-0.001431691,1.364864865
0.00017431,1.623376623
0.000209939,1.538461538
0.000104999,1.491666667
0.000114384,1.520833333
-0.000435352,1.451612903
5.32E-05,1.435294118
-7.77E-05,1.25
-0.001289951,1.309392265
-0.002114111,1.104395604
-0.001952533,1.420765027
-0.00034618,1.213872832
0.000124156,1.179775281
-0.000320599,1.13559322
-0.000760013,1.274725275
-0.000814803,1.355555556
-0.000777486,1.203296703
-0.000420826,1.396648045
-0.000471695,1.472222222
-0.000595495,1.578125
0.00044541,1.38277512
0.00077933,1.117977528
1.33E-06,1.231578947
6.29E-05,1.333333333
0.00080996,1.343373494
-0.000170464,1.327868852
0.000857288,1.2
0.000477099,1.160714286
0.000526073,1.181318681
0.000689,1.13372093
0.00039941,1.182857143
-0.000362821,1.012269939
-0.000118463,1.213903743
-0.0010803,1.231638418
-0.001130176,1.26744186
-0.001975165,1.325842697
-0.001695801,1.230337079
-0.001303569,1.126436782
-0.000833552,1.206521739
-0.000848141,1.326086957
-0.001537599,1.277777778
-0.002092613,1.413407821
-0.001822518,1.344444444
-0.001287176,1.244565217
-0.001311906,1.368421053
-0.000287507,1.292307692
-0.000197485,1.132596685
-0.000830195,1.282608696
-0.000590171,1.229813665
-0.00136398,1.153409091
-0.00077525,1.206521739
-0.000470794,1.368421053
-0.000201704,1.107692308
8.14E-05,1.466666667
0.000169053,1.343915344
-0.001082015,1.149171271
-0.002086634,1.318435754
-0.001668122,1.353932584
-0.001891631,1.185185185
-0.001603285,1.076502732
-0.000358484,1.176470588
-0.001300789,1.294797688
-0.00160979,1.221590909
-0.000754595,1.154761905
-0.00108682,1.28
0.000613883,1.297297297
0.000266018,1.233160622
0.000442338,1.419889503
0.001415135,1.388297872
0.000803146,1.336898396
-0.000184053,1.395721925
0.00046692,1.157608696
0.000432408,1.093406593
0.00091676,1.154320988
0.000664495,1.264367816
7.05E-05,1.268571429
0.000135123,1.234636872
0.000755846,1.366120219
3.80E-05,1.282051282
0.00016298,1.298969072
0.000444628,1.389473684
0.000455523,1.224719101
-0.000534954,1.172222222
-0.00091966,1.172413793
0.00028632,1.230769231
0.001195452,1.320224719
0.000817469,1.135135135
0.000485466,1.240223464
-0.000697146,1.263736264
-0.001526499,1.299465241
-0.000912724,1.316091954
-0.00022488,1.177777778
-0.000814096,1.430107527
-0.000512294,1.471204188
6.41E-05,1.261306533
-0.000756906,1.26344086
-0.000778569,1.294444444
-0.001219395,1.100529101
-0.00080516,1.078651685
-0.001080446,1.217877095
-0.00160597,1.234285714
-0.000266081,1.188235294
-0.000338387,1.207650273
-0.000162295,1.380681818
-6.91E-05,1.22513089
-0.000291581,1.139037433
0.000141935,1.152317881
-0.001182445,1.333333333
-0.000891594,1.081632653
-0.000101684,1.487804878
0.000222552,1.126315789
0.001256659,1.104046243
0.000110247,1.203296703
-0.000143832,1.325443787
-0.000498854,1.284090909
-0.000617904,1.262032086
-1.81E-05,1.475935829
0.000346091,1.195652174
1.29E-05,1.322580645
0.000747405,1.468421053
0.000129388,1.209424084
-0.000623739,1.246073298
-0.000415109,1.295081967
-0.000870432,1.084848485
2.43E-05,1.173184358
-0.00040411,1.421621622
-0.000131657,1.08988764
-6.00E-05,1.342391304
-0.000247323,1.069892473
-0.000766685,1.251396648
-0.000416158,1.211428571
-0.001109579,1.212643678
0.000193527,1.052941176
-0.000728845,1.326315789
0.000875083,1.24260355
0.000318832,1.206521739
-0.000716767,1.075268817
-0.000984697,1.104046243
-0.000758724,1.245810056
-0.000315613,1.445714286
0.000382264,1.265536723
-0.000630036,1.435483871
0.000340592,1.430167598
-0.000503071,1.462311558
-0.000224728,1.357142857
0.000333832,1.418604651
0.000824463,1.213541667
1.02E-06,1.28042328
0.001029494,1.191616766
-0.000259749,1.206896552
-0.000389368,1.192307692
-0.001094448,1.255681818
-0.00030069,1.314917127
-0.000692764,1.130681818
-0.000735343,1.214285714
-0.001015423,1.093567251
-0.001753685,1.208333333
-0.001402362,1.213903743
-0.00154733,1.308641975
-0.001031684,1.370786517
-0.000464113,1.080645161
-0.00027621,1.093922652
-0.000356768,1.242424242
0.000241296,1.333333333
-0.000598216,1.241176471
-0.000689445,1.188235294
0.000217128,1.378531073
-0.000113138,1.404255319
-0.001094974,1.559808612
-0.000113376,1.379310345
-0.000703643,1.45177665
-0.001707715,1.201058201
-0.00176452,1.181318681
-0.001280064,1.298245614
-0.000574018,1.207650273
-0.000255697,1.288235294
-0.000201417,1.11627907
-0.000306564,1.147540984
0.000366367,1.225433526
0.000230894,1.205555556
-0.000238039,1.210227273
0.000400789,1.181318681
0.000429311,1.186813187
1.19E-05,1.311111111
-0.000414386,1.270114943
-0.001385306,1.299465241
-0.001654804,1.21875
-0.001073146,1.430107527
-0.001514167,1.266666667
-0.001738433,1.312849162
-0.001028836,1.325842697
-0.000558661,1.52
0.000127015,1.407407407
0.000958997,1.588832487
0.001103574,1.290178571
0.000876548,0.704453441
-0.000430448,0
-0.001262601,0
0,0.689768977
0.000406096,0.95
0.000509578,1.170731707
-0.000147742,1.174242424
-0.000357367,1.263803681
-0.000433064,1.311764706
0.000455312,1.237837838
-1.38E-05,1.313513514
-0.000102851,1.299435028
-0.000497438,1.374269006
-0.001019288,1.234636872
-0.000848626,1.15
-0.000390892,1.302702703
-0.000378355,1.300546448
-0.000218942,1.374301676
-0.000535573,1.156626506
-0.000281595,1.224137931
-0.000721058,1.319587629
-0.000622569,1.335135135
-0.001602325,1.302702703
-0.001716336,1.397849462
-0.001506287,1.573770492
-0.000857642,1.520408163
-0.000550793,1.451282051
-0.000644512,1.117647059
5.64E-05,1.117647059
-0.000447605,1.213017751
0.000478906,1.206521739
-6.71E-05,1.414772727
0.000256509,1.244565217
-0.000139648,1.410810811
3.81E-08,1.325581395
-0.000174769,1.218390805
-0.000562074,1.110465116
-0.00087189,1.244318182
-0.001083434,1.169491525
-0.001364921,1.247191011
-0.000597431,1.23030303
-0.00049286,1.229946524
-0.000117244,1.222826087
0.00028317,1.518518519
0.000124824,1.178010471
1.25E-05,1.379888268
-0.000622669,1.221590909
-3.75E-05,1.382022472
-0.000421137,1.442105263
-0.000410898,1.349206349
-0.000466295,1.429319372
-0.000659012,1.367021277
-0.000222341,1.130681818
0.000718155,1.304123711
0.000411951,1.428571429
-0.000716766,1.434065934
-0.000472405,1.32
-0.000120456,1.193717277
-0.000144471,1.264705882
0.000152069,1.331428571
0.000115555,1.244791667
-6.36E-05,1.414772727
0.000245847,1.283333333
-0.000193971,1.294444444
-0.000573997,1.254237288
0.000302489,1.294736842
0.000564706,1.307692308
0.000784811,1.107526882
0.000547795,1.444444444
7.05E-05,1.251461988
0.000136772,1.272222222
-0.000257466,1.217877095
-7.63E-05,1.359550562
-0.000269796,1.382022472
-0.000368018,1.381443299
0.000120213,1.515625
-0.000558992,1.369230769
-0.001000311,1.161111111
-0.001874996,1.244318182
-0.001690304,1.264367816
-0.0011792,1.147540984
-0.001025056,1.301075269
-0.000352426,1.274725275
0.000336751,1.255555556
0.000258132,1.294797688
0.0002218,1.182320442
-0.000225124,1.255208333
2.68E-05,1.194117647
7.21E-05,1.383333333
0.000249885,1.277777778
0.000860621,1.197740113
-0.000210002,1.25
-0.000374689,1.274725275
-0.000733976,1.235955056
-0.001223215,1.234042553
-0.001054221,1.17791411
-0.001223254,1.335227273
-0.001482206,1.316666667
-0.000696464,1.254237288
-0.00038988,1.308823529
-1.18E-05,1.340540541
3.13E-05,1.066298343
-0.00027273,1.110526316
-0.000266618,1.19375
-0.000375655,0.991666667
-0.000644227,1.194244604
-0.000287716,1.045801527
0.000925463,0.938053097
0.000655146,0.942307692
0.000830778,0.782051282
0.000234729,0.983606557
0.000240797,0.764705882
-7.99E-05,0.717948718
2.15E-05,0.791666667
-0.000394634,0.939393939
-0.000113072,1.172413793
5.57E-05,0.962962963
-0.000248741,1.375
-0.000814043,0.88
-0.000483801,1.217391304
-0.000370784,1.375
-0.000367798,1.115384615
-0.000967546,1.5
-0.000842095,1.260869565
-0.001327106,0.736842105
-0.001158488,1.130434783
-0.001203155,1.391304348
-0.00087215,1.363636364
-0.000744065,1.666666667
-0.000353836,0.823529412
-0.000611048,1.235294118
-0.001026308,0.875
-0.000463324,0.941176471
-0.000398239,0.631578947
-2.83E-05,0.615384615
-0.000915571,0.8
-0.000743205,1.214285714
0.000118515,1.692307692
9.57E-06,1.307692308
-0.00033297,1.153846154
-7.23E-05,1.3
-0.000344103,1.8125
-0.000800058,0.875
-0.000849811,1.3125
-0.000515786,1.133333333
-0.000389833,1.272727273
-0.000482818,1.555555556
6.17E-05,0.923076923
-4.69E-05,1.538461538
0.000465726,1.928571429
-9.57E-05,1.764705882
-0.000244678,2.1875
-0.000720161,1.3125
-0.00042029,2.058823529
-0.000882239,1.25
-0.000285393,1.939393939
-0.001859626,1.784313725
-0.000117313,1.851351351
-3.91E-05,2.021505376
0.000180023,1.273504274
-0.000200888,1.451851852
2.27E-05,1.425373134
-0.001013567,1.433121019
-0.001378647,1.216666667
-0.00056631,1.161849711
-0.001174237,1.331550802
-0.001835338,1.114754098
-0.001737707,1.314606742
-0.001328929,1.20212766
-0.00133689,1.040935673
-0.000367531,1.269662921
-4.98E-05,1.238095238
-0.000224296,1.384615385
-0.000715887,1.454022989
-0.001084635,1.375
-0.001031961,1.429347826
-0.000178777,1.338541667
-0.000133949,1.2
-0.000781522,1.252873563
-0.000749536,1.303571429
0.000100717,1.059459459
-0.0008758,1.141304348
-0.001534413,1.251461988
-0.001366355,1.398843931
-0.000170737,1.16
5.51E-05,1.317460317
3.29E-05,1.078212291
0.000573813,1.344086022
-0.000524287,1.25
-0.001518866,1.225806452
-0.000738569,1.196808511
-0.000200319,1.243902439
-0.000162497,1.033898305
0.000556051,1.299435028
-0.000257798,1.068965517
-0.000773072,1.293478261
-0.000293352,1.291005291
-0.000428394,1.446236559
-0.000561232,1.408839779
-0.001722154,1.510869565
-0.002286665,1.286458333
-0.001677555,1.316831683
-0.000855945,1.159340659
-0.000633947,1.247252747
-0.000639623,1.132947977
0.000166317,1.185628743
-0.000250876,1.229411765
-0.000775232,1.258241758
-0.000826549,1.296089385
-0.00112321,1.195266272
-0.001690383,1.10326087
-0.001790526,1.211428571
-0.001955063,1.100558659
-0.000607229,1.379120879
-0.000945625,1.223463687
-0.001179521,1.112359551
-0.001422773,1.11299435
8.42E-05,1.350282486
-0.000342856,1.354651163
-0.000185774,1.088888889
-0.000425191,1.255681818
0.000146627,1.3
-0.000905325,1.393063584
-0.000467265,1.402061856
-0.000925616,1.461139896
-0.000455409,1.323076923
-0.000613162,1.268041237
-0.001090838,0.988372093
-0.000534493,1.047368421
0.00067296,1.329268293
0.000706317,1.209302326
0.000190675,1.107344633
0.000268257,1.370967742
-0.000498964,1.359116022
5.86E-05,1.195530726
0.000542078,1.149484536
0.00092354,1.16
0.00012439,1.298245614
0.000527275,1.305555556
0.000399639,1.188172043
-0.000232137,1.055214724
-0.000221786,1.126436782
-2.66E-05,1.278106509
-0.000835976,1.376963351
-0.00106885,1.305084746
-0.000905645,1.163934426
-0.000562138,1.323529412
0.000537411,1.326315789
0.000336371,1.427807487
0.001540173,1.364583333
0.001168589,1.569892473
0.000779077,1.352380952
0.000706086,1.145348837
9.84E-05,1.241935484
-0.000440395,1.351955307
0.000372943,1.271356784
-0.000109543,1.238636364
-7.57E-05,1.27027027
-0.00079387,1.176136364
-0.000996531,1.159763314
-0.000252738,1.235955056
0.000389925,1.323863636
0.000274631,1.338709677
-0.000701736,1.282608696
7.50E-05,1.098360656
0.000902289,1.209302326
0.002083471,1.264864865
0.00167715,1.213903743
0.001704185,1.403314917
0.001642112,1.090361446
0.00060698,1.390374332
-0.000392011,1.142045455
-0.000705912,1.338709677
-0.000556338,1.566137566
-0.00174091,1.35078534
-4.21E-05,1.552083333
-0.000588417,1.371727749
-0.000551322,1.260638298
-0.000513889,1.065217391
-0.000438987,1.233128834
-0.000189331,1.166666667
4.71E-05,1.081081081
0.000807531,1.392045455
0.000212889,1.218181818
0.00044055,1.285714286
1.45E-05,1.284946237
-0.000496199,1.237569061
-7.76E-05,1.116959064
-0.000801701,1.169491525
-1.17E-05,1.21978022
-0.000190656,1.21761658
0.000587006,1.277173913
-0.000478572,1.287292818
-0.000959944,1.155555556
-0.000687318,1.171428571
-0.000823797,1.211180124
-0.000859457,1.260638298
-0.001194802,1.387283237
-0.00124727,1.392473118
-0.001440409,1.408376963
-0.0009105,1.331632653
-0.000106972,1.280612245
-0.000313902,1.318435754
-0.000384266,1.058201058
-0.000325411,1.343373494
0.000213777,1.291428571
-0.000930317,1.164021164
5.27E-05,1.266304348
0.00030206,1.35828877
0.000165371,1.237569061
0.001199686,1.17877095
0.000632321,1.155172414
0.000656117,1.258241758
-0.000454448,1.161676647
-0.00105172,1.18128655
-0.000899133,1.229885057
-0.000643191,1.277173913
-0.000530297,1.121387283
7.20E-06,1.238636364
-0.000361431,1.236842105
1.47E-05,1.189189189
-0.000731356,1.278787879
-0.001135638,1.32972973
-0.000672202,1.385869565
-0.000716688,1.557894737
-0.000300565,1.479381443
-0.000477454,1.358208955
-0.000436754,1.180851064
0.000192455,1.090909091
-0.000255598,1.190751445
-0.000140087,1.126984127
-0.000982399,1.307228916
-0.001243032,1.088888889
-0.002157439,1.098837209
-0.002530084,1.166666667
-0.001268032,1.19047619
-0.00169835,1.293785311
-0.001832065,1.203389831
-0.001797644,1.172774869
-0.000609613,1.282208589
-6.37E-05,1.096256684
-9.34E-05,1.221590909
0.00049768,1.215789474
-0.000593279,1.182857143
0.000258685,1.242105263
0.000658041,1.463276836
0.000858445,1.355191257
0.000670743,1.243243243
0.001036058,1.761627907
0.001299351,1.443850267
0.001753929,1.107142857
0.001697909,0.77593361
0.001440806,0
0.000924665,0
0,0.702552719
0.000285828,0.625
9.23E-05,1.095744681
-9.75E-05,1.236641221
0.000532392,1.251612903
0.000489873,1.204545455
4.49E-05,1.104395604
0.000269731,1.28313253
-0.000174682,1.404371585
-0.000115263,1.154696133
-0.000810952,1.20441989
-0.000263394,1.25
-8.34E-05,1.229050279
8.79E-05,1.117647059
-0.000552257,1.485207101
-0.000199174,1.207865169
0.000479189,1.278947368
-6.87E-05,1.293478261
-0.000767863,1.407821229
-0.000643005,1.299435028
-0.000485057,1.643979058
-0.000923509,1.412087912
-0.001259618,1.363207547
-0.00130948,1.413793103
-0.000310882,1.255813953
0.000179966,1.147368421
0.000314229,1.176470588
0.000350243,1.234375
-0.000714815,1.240223464
-0.00034484,1.25
0.000550935,1.405714286
0.000414251,1.143617021
0.000507939,1.301136364
0.001050651,1.144508671
0.000899772,1.274193548
0.000286201,1.285714286
0.000117857,1.22513089
0.000417735,1.211640212
8.77E-05,1.35326087
0.000185724,1.239766082
0.000155283,1.314606742
0.000428182,1.301675978
-5.63E-05,1.02173913
-0.00017861,1.186746988
-0.000335626,1.406779661
-0.000666928,1.565217391
-6.06E-05,1.445026178
0.000186535,1.391752577
0.000101178,1.520618557
-0.000771381,1.372340426
-0.000467796,1.242105263
-9.64E-05,1.313253012
-0.000367477,1.109289617
-7.64E-05,1.191709845
-6.86E-05,1.471698113
-0.000275301,1.20441989
0.000305975,1.216666667
-0.000168928,1.205263158
0.000260644,1.283236994
0.000243495,1.286549708
-0.000459638,1.26519337
-0.000327704,1.221621622
-0.000130201,1.339393939
0.000404066,1.188888889
-0.000362318,1.301587302
-0.000144911,1.39673913
-0.001032193,1.298850575
-0.001218941,1.338983051
-0.000766838,1.25698324
-0.00021473,1.25433526
-0.000469819,1.367021277
0.000227645,1.670157068
0.000260911,1.276595745
-0.000321898,1.282722513
-0.000617351,1.238636364
-0.00076437,1.296296296
-0.000847849,1.192982456
-0.000722396,1.373563218
-0.001048929,1.182795699
-0.000950852,1.377777778
-0.001308696,1.315789474
-0.001084883,1.301587302
-0.001646618,1.406593407
-0.00148058,1.316666667
-0.000767911,1.341040462
-0.001178938,1.231213873
0.000620848,1.3
-0.000590025,1.189655172
-0.000355983,1.043243243
-0.000309913,1.193181818
0.00083474,1.142857143
-0.0001989,1.298780488
-0.001230794,1.142857143
-0.001302413,1.220338983
-0.000724578,1.251461988
-0.00100584,1.271186441
-0.000809226,1.485875706
-0.00085993,1.37745098
-0.001243736,1.106796117
-0.001085512,1.194444444
-0.000719337,0.923529412
-0.000211288,1.024590164
0.000617459,1.056451613
0.000350978,1.129310345
0.000608121,0.923076923
-6.88E-05,0.843137255
0.00013855,0.708860759
-4.74E-05,0.753623188
-0.000407743,0.775510204
0.000283512,0.891304348
0.000916988,1.071428571
-0.000232748,1.777777778
-0.000593328,1.333333333
-0.000873506,1
-0.001073262,1.321428571
-0.000204514,1.555555556
-0.000355919,1.041666667
-0.000500965,1.086956522
-0.000759513,0.913043478
-9.21E-06,1.428571429
-0.000487627,0.96
2.93E-05,1.142857143
-0.000328166,1.333333333
-0.000507357,1.130434783
-0.000632586,1.333333333
-0.00122008,1.19047619
-0.000802397,0.714285714
-0.000941312,1.181818182
5.90E-05,1
0.000364723,0.833333333
0.000164143,0.842105263
-8.25E-05,1.210526316
-8.95E-05,1.2
0.000230138,0.909090909
0.000327088,1.333333333
5.71E-05,1.545454545
-0.000212108,1.142857143
-0.000373751,1.466666667
-0.000452807,1
-0.000187518,1
-0.000546844,1.266666667
-0.000400379,0.5
-0.000329015,1
-0.000303932,1.133333333
7.22E-05,1.461538462
8.29E-05,1.142857143
0.000143063,1.416666667
-0.00040963,1.4
-0.000188167,1.5
3.88E-05,1.666666667
0.000438548,0.933333333
-0.000524254,2.107142857
-0.000399873,1.454545455
-0.000759869,1.534883721
-0.000434936,1.70212766
-0.001408244,1.460526316
-0.001129396,1.606382979
-0.000637002,1.419642857
-0.00020286,1.484615385
-0.000459939,1.459119497
-0.000298951,1.257142857
-0.000299072,1.335164835
-0.000332867,1.245714286
-3.09E-05,1.155555556
1.36E-06,1.278688525
-0.001056351,1.232432432
-0.000301173,1.258426966
-7.47E-05,1.294444444
4.13E-06,1.418604651
0.000192681,1.139784946
-0.000256695,1.463687151
-0.000563052,1.161458333
-0.001466291,1.276595745
-0.001123995,1.56185567
-0.000672646,1.027173913
-0.000711327,1.274193548
-0.000935193,1.176470588
-0.001299656,1.190751445
-0.000374229,1.244565217
0.000918453,1.281609195
0.000974733,1.326086957
0.000721413,1.115789474
0.000657338,1.165745856
0.000376501,1.055248619
-0.000149757,1.19760479
-0.000555915,1.184782609
-0.001773247,1.237288136
-3.16E-05,1.15
-0.000550317,1.162650602
-0.000532135,1.142857143
-0.000478687,0.971428571
-6.43E-05,1.320224719
-0.000531874,1.295698925
6.68E-05,1.356020942
-0.000527986,1.192982456
-0.000704408,1.486631016
-0.000897441,1.427027027
-0.000126858,1.36318408
-5.52E-05,1.362694301
-0.000213145,1.172972973
-0.00075509,1.034285714
-0.00118794,1.333333333
0.00011271,1.3
0.001322809,1.386934673
0.001374932,1.314917127
0.000315456,1.344086022
0.000100015,1.137724551
0.000361645,1.248677249
-0.000443576,1.216666667
0.000244019,1.183333333
0.00031517,1.279329609
-0.000145453,1.300546448
-0.00031929,1.227027027
-9.70E-05,1.186046512
-0.00014444,1.27027027
-0.000160976,1.373684211
-0.00098062,1.082872928
-0.000148482,1.207446809
-0.000997517,1.202380952
2.47E-05,1.305555556
-0.000194242,1.430851064
-0.000163591,1.413612565
0.000287952,1.222797927
0.000165839,1.373056995
-0.000570042,1.196721311
