year,popsize,propmig,He,Ho,meanRRS,nadults,k,allele,nSNP,nMicro,sex,maxage,broodsize,sexratio,maturity,years,r0,ratemort,plotit,V21
53,69,0.173913043478261,0.288248267170762,0.242028985507246,NA,62,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
54,68,0.191176470588235,0.316241349480969,0.267647058823529,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
55,69,0.231884057971014,0.320909472799832,0.268115942028986,NA,64,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
56,69,0.246376811594203,0.34402436462928,0.28695652173913,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
57,71,0.267605633802817,0.35987899226344,0.316901408450704,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
58,67,0.208955223880597,0.348897304522165,0.337313432835821,NA,59,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
59,65,0.2,0.375479289940828,0.375384615384615,NA,61,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
60,62,0.145161290322581,0.379851716961498,0.401612903225806,NA,57,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
61,58,0.137931034482759,0.384988109393579,0.413793103448276,NA,53,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
62,57,0.157894736842105,0.400707910126193,0.431578947368421,NA,52,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
63,59,0.169491525423729,0.420841712151681,0.442372881355932,NA,53,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
64,60,0.166666666666667,0.433736111111111,0.431666666666667,NA,54,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
65,58,0.172413793103448,0.433724732461356,0.446551724137931,NA,53,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
66,60,0.2,0.421763888888889,0.421666666666667,NA,54,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
67,59,0.23728813559322,0.417150244182706,0.376271186440678,NA,54,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
68,60,0.216666666666667,0.398180555555556,0.351666666666667,NA,54,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
69,59,0.220338983050847,0.385478310830221,0.323728813559322,NA,55,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
70,59,0.220338983050847,0.375811548405631,0.311864406779661,NA,55,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
71,56,0.196428571428571,0.366948341836735,0.294642857142857,NA,52,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
72,56,0.196428571428571,0.343239795918367,0.267857142857143,NA,50,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
73,55,0.218181818181818,0.324793388429752,0.261818181818182,NA,51,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
74,51,0.176470588235294,0.303806228373702,0.243137254901961,NA,48,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
75,47,0.170212765957447,0.309280217292893,0.246808510638298,NA,44,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
76,47,0.212765957446809,0.339203259393391,0.280851063829787,NA,44,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
77,40,0.175,0.3358125,0.27,NA,38,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
78,39,0.153846153846154,0.333037475345168,0.28974358974359,NA,35,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
79,42,0.214285714285714,0.36343537414966,0.304761904761905,NA,38,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
80,42,0.19047619047619,0.332171201814059,0.288095238095238,NA,36,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
81,41,0.24390243902439,0.374360499702558,0.321951219512195,NA,38,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
82,39,0.230769230769231,0.372912557527942,0.323076923076923,NA,36,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
83,40,0.25,0.387375,0.335,NA,37,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
84,40,0.275,0.4018125,0.355,NA,38,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
85,43,0.302325581395349,0.417685235262304,0.334883720930233,NA,39,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
86,46,0.282608695652174,0.424102079395085,0.369565217391304,NA,40,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
87,47,0.297872340425532,0.434970574920779,0.35531914893617,NA,42,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
88,48,0.3125,0.443381076388889,0.36875,NA,44,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
89,49,0.346938775510204,0.461911703456893,0.385714285714286,NA,45,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
90,51,0.333333333333333,0.448846597462514,0.354901960784314,NA,45,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
91,51,0.333333333333333,0.458093041138024,0.368627450980392,NA,48,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
92,51,0.313725490196078,0.464359861591696,0.372549019607843,NA,47,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
93,57,0.315789473684211,0.465096952908587,0.375438596491228,NA,50,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
94,60,0.333333333333333,0.462319444444444,0.391666666666667,NA,54,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
95,55,0.290909090909091,0.457652892561983,0.370909090909091,NA,51,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
96,51,0.215686274509804,0.454863514033064,0.392156862745098,NA,45,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
97,55,0.254545454545455,0.451256198347107,0.376363636363636,NA,50,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
98,55,0.272727272727273,0.455322314049587,0.376363636363636,NA,51,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
99,54,0.259259259259259,0.455658436213992,0.388888888888889,NA,48,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
100,54,0.240740740740741,0.453155006858711,0.407407407407407,NA,50,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,2
1,952,0.00210084033613445,0.415695781989266,0.360399159663866,NA,593,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
2,913,0.00657174151150055,0.416172626381259,0.358378970427163,NA,903,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
3,880,0.0125,0.417314566115702,0.352272727272727,NA,867,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
4,851,0.0141010575793184,0.418577162969949,0.346650998824912,NA,834,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
5,826,0.0181598062953995,0.420034121088826,0.338498789346247,NA,808,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
6,803,0.0186799501867995,0.419406134219591,0.331382316313823,NA,783,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
7,778,0.0205655526992288,0.419930726733236,0.32120822622108,NA,760,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
8,670,0.0223880597014925,0.417673089775006,0.301641791044776,NA,646,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
9,424,0.035377358490566,0.394922848433606,0.249764150943396,NA,399,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
10,161,0.0807453416149068,0.0767678716098916,0.053416149068323,NA,149,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
11,165,0.0787878787878788,0.0628227731864096,0.0381818181818182,NA,152,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
12,170,0.0882352941176471,0.0819342560553633,0.0529411764705882,NA,156,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
13,169,0.0946745562130177,0.0891407863870313,0.0550295857988166,NA,156,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
14,164,0.0914634146341463,0.0880577037477692,0.0560975609756098,NA,151,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
15,160,0.10625,0.093224609375,0.055625,NA,146,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
16,158,0.120253164556962,0.124325028040378,0.0765822784810127,NA,144,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
17,142,0.112676056338028,0.121555742908153,0.0809859154929577,NA,130,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
18,128,0.1328125,0.142388916015625,0.1,NA,118,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
19,130,0.146153846153846,0.15192899408284,0.101538461538462,NA,118,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
20,128,0.1640625,0.17991943359375,0.125,NA,119,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
21,121,0.148760330578512,0.168523324909501,0.121487603305785,NA,112,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
22,119,0.142857142857143,0.200819151189888,0.154621848739496,NA,108,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
23,114,0.131578947368421,0.206440443213296,0.168421052631579,NA,104,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
24,113,0.150442477876106,0.240026626987235,0.194690265486726,NA,102,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
25,106,0.160377358490566,0.234064613741545,0.193396226415094,NA,99,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
26,101,0.138613861386139,0.239456915988629,0.211881188118812,NA,92,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
27,94,0.106382978723404,0.236057039384337,0.221276595744681,NA,86,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
28,91,0.131868131868132,0.256237169423983,0.250549450549451,NA,84,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
29,93,0.161290322580645,0.280870620881027,0.261290322580645,NA,85,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
30,90,0.166666666666667,0.287388888888889,0.27,NA,83,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
31,87,0.172413793103448,0.251618443651737,0.232183908045977,NA,79,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
32,87,0.172413793103448,0.245547628484608,0.226436781609195,NA,77,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
33,88,0.193181818181818,0.252008006198347,0.223863636363636,NA,79,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
34,85,0.164705882352941,0.244083044982699,0.228235294117647,NA,77,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
35,81,0.148148148148148,0.245450388660265,0.22962962962963,NA,73,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
36,82,0.146341463414634,0.271036585365854,0.23780487804878,NA,74,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
37,82,0.146341463414634,0.272315585960738,0.240243902439024,NA,75,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
38,81,0.148148148148148,0.261332114007011,0.22716049382716,NA,73,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
39,84,0.166666666666667,0.2828089569161,0.25,NA,77,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
40,79,0.126582278481013,0.286941195321263,0.275949367088608,NA,72,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
41,80,0.1625,0.3319296875,0.31625,NA,72,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
42,84,0.214285714285714,0.372045068027211,0.33452380952381,NA,76,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
43,82,0.231707317073171,0.397784057108864,0.348780487804878,NA,77,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
44,78,0.205128205128205,0.412294543063774,0.341025641025641,NA,72,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
45,77,0.220779220779221,0.410406476640243,0.342857142857143,NA,70,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
46,75,0.213333333333333,0.42448,0.362666666666667,NA,68,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
47,72,0.180555555555556,0.441753472222222,0.379166666666667,NA,65,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
48,73,0.205479452054795,0.454147119534622,0.39041095890411,NA,67,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
49,72,0.222222222222222,0.466483410493827,0.395833333333333,NA,66,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
50,71,0.23943661971831,0.473090656615751,0.398591549295775,NA,64,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
51,68,0.220588235294118,0.468977076124567,0.404411764705882,NA,61,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
52,72,0.236111111111111,0.459693287037037,0.4125,NA,65,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
53,72,0.236111111111111,0.453674768518519,0.434722222222222,NA,66,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
54,70,0.2,0.454744897959184,0.464285714285714,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
55,73,0.219178082191781,0.454766372677801,0.445205479452055,NA,65,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
56,74,0.22972972972973,0.448803871439007,0.431081081081081,NA,67,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
57,76,0.236842105263158,0.431431786703601,0.396052631578947,NA,69,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
58,79,0.227848101265823,0.429314212465951,0.388607594936709,NA,71,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
59,81,0.209876543209877,0.412322816643804,0.371604938271605,NA,70,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
60,79,0.215189873417722,0.410991828232655,0.364556962025316,NA,74,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
61,74,0.148648648648649,0.408646822498174,0.360810810810811,NA,67,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
62,73,0.123287671232877,0.391452430099456,0.349315068493151,NA,66,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
63,75,0.146666666666667,0.398275555555556,0.333333333333333,NA,67,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
64,72,0.125,0.388155864197531,0.336111111111111,NA,66,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
65,77,0.181818181818182,0.380755608028335,0.34025974025974,NA,70,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
66,78,0.192307692307692,0.39258711374096,0.356410256410256,NA,71,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
67,80,0.2375,0.390671875,0.355,NA,73,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
68,79,0.253164556962025,0.396891523794264,0.359493670886076,NA,70,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
69,76,0.210526315789474,0.392373614958449,0.367105263157895,NA,70,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
70,74,0.189189189189189,0.373621256391527,0.358108108108108,NA,67,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
71,72,0.180555555555556,0.384182098765432,0.358333333333333,NA,65,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
72,75,0.226666666666667,0.383546666666667,0.366666666666667,NA,66,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
73,71,0.211267605633803,0.387542154334457,0.369014084507042,NA,67,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
74,71,0.211267605633803,0.378248363419956,0.345070422535211,NA,64,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
75,74,0.216216216216216,0.378615777940102,0.345945945945946,NA,65,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
76,75,0.213333333333333,0.368275555555556,0.348,NA,68,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
77,70,0.157142857142857,0.370704081632653,0.35,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
78,70,0.157142857142857,0.362734693877551,0.328571428571429,NA,64,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
79,70,0.171428571428571,0.377214285714286,0.324285714285714,NA,64,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
80,69,0.173913043478261,0.381264440243646,0.333333333333333,NA,64,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
81,68,0.161764705882353,0.389121972318339,0.305882352941176,NA,62,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
82,70,0.171428571428571,0.408122448979592,0.322857142857143,NA,65,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
83,66,0.151515151515152,0.422520661157025,0.333333333333333,NA,61,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
84,67,0.208955223880597,0.421307640899978,0.332835820895522,NA,61,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
85,64,0.1875,0.42156982421875,0.3359375,NA,58,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
86,61,0.163934426229508,0.417575920451492,0.337704918032787,NA,55,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
87,66,0.227272727272727,0.427456382001837,0.345454545454545,NA,58,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
88,63,0.206349206349206,0.440249433106576,0.36984126984127,NA,58,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
89,63,0.206349206349206,0.443701184177375,0.36984126984127,NA,58,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
90,65,0.230769230769231,0.444402366863905,0.387692307692308,NA,59,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
91,70,0.242857142857143,0.424744897959184,0.361428571428571,NA,62,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
92,69,0.231884057971014,0.414639781558496,0.365217391304348,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
93,67,0.238805970149254,0.412374693695701,0.362686567164179,NA,63,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
94,61,0.180327868852459,0.391037355549583,0.342622950819672,NA,56,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
95,58,0.189655172413793,0.398290725326992,0.356896551724138,NA,55,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
96,58,0.224137931034483,0.402125445897741,0.353448275862069,NA,53,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
97,57,0.210526315789474,0.384010464758387,0.33859649122807,NA,51,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
98,57,0.175438596491228,0.366143428747307,0.312280701754386,NA,50,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
99,60,0.233333333333333,0.355083333333333,0.313333333333333,NA,55,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
100,53,0.207547169811321,0.352741189035244,0.307547169811321,NA,48,1000,1,10,100,1,9,1,0.5,1,100,0.1,0.0555555555555556,1,3
1,954,0.00524109014675052,0.448604079040474,0.472012578616352,NA,579,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
2,912,0.00328947368421053,0.449708023141736,0.471600877192982,NA,902,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
3,876,0.00684931506849315,0.453157839181835,0.467009132420091,NA,864,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
4,845,0.00591715976331361,0.453354644445222,0.464260355029586,NA,830,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
5,820,0.0109756097560976,0.454611243307555,0.459756097560976,NA,803,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
6,797,0.0163111668757842,0.458839688984256,0.454454203262233,NA,778,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
7,766,0.0156657963446475,0.462050835440967,0.448563968668407,NA,748,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
8,652,0.0230061349693252,0.466690386352516,0.440950920245399,NA,629,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
9,448,0.0357142857142857,0.471885463169643,0.416071428571429,NA,424,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
10,161,0.093167701863354,0.432973264920335,0.315527950310559,NA,148,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
11,167,0.0958083832335329,0.427041127326186,0.329940119760479,NA,154,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
12,166,0.0843373493975904,0.419572869792423,0.352409638554217,NA,153,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
13,167,0.0898203592814371,0.433160027250887,0.368862275449102,NA,153,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
14,164,0.0853658536585366,0.435510856632957,0.381707317073171,NA,150,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
15,157,0.0828025477707006,0.438464035052132,0.393630573248408,NA,145,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
16,151,0.0860927152317881,0.440985044515591,0.413245033112583,NA,138,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
17,145,0.110344827586207,0.441990487514863,0.410344827586207,NA,130,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
18,133,0.135338345864662,0.460034484708011,0.447368421052632,NA,122,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
19,126,0.119047619047619,0.463929831191736,0.448412698412698,NA,117,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
20,122,0.114754098360656,0.465042999193765,0.437704918032787,NA,112,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
21,120,0.141666666666667,0.47065625,0.4225,NA,112,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
22,118,0.161016949152542,0.468123384085033,0.395762711864407,NA,108,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
23,114,0.166666666666667,0.466885964912281,0.385087719298246,NA,104,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
24,110,0.154545454545455,0.454053719008264,0.382727272727273,NA,100,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
25,104,0.125,0.44559448964497,0.375961538461538,NA,93,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
26,101,0.148514851485149,0.43717282619351,0.372277227722772,NA,92,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
27,100,0.15,0.434625,0.341,NA,91,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
28,101,0.138613861386139,0.440824428977551,0.331683168316832,NA,90,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
29,96,0.114583333333333,0.446755642361111,0.339583333333333,NA,87,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
30,97,0.123711340206186,0.451525135508556,0.34639175257732,NA,89,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
31,96,0.135416666666667,0.44716796875,0.358333333333333,NA,87,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
32,97,0.175257731958763,0.463933467956212,0.351546391752577,NA,89,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
33,97,0.175257731958763,0.466473589116803,0.355670103092784,NA,87,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
34,95,0.178947368421053,0.473385041551247,0.353684210526316,NA,87,1000,0,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
