YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,LRSmigs,LRSnative,project,group
185,181,1.33701657458564,1.52468938357635,1.44444444444444,1.23076923076923,0.121546961325967,0.138608125779668,1,2,0,1.34444444444444,_proj_,_group_
186,187,1.17112299465241,1.39608527979021,1.30864197530864,1.06603773584906,0.106465726786582,0.126916843617291,1,2,1,1.17204301075269,_proj_,_group_
187,185,1.22162162162162,1.4852783253915,1.18367346938776,1.26436781609195,0.111056511056511,0.135025302308319,1,2,1,1.22282608695652,_proj_,_group_
188,181,1.48618784530387,1.64859446804654,1.65384615384615,1.35922330097087,0.135107985936715,0.149872224367868,1,2,2,1.48333333333333,_proj_,_group_
189,170,1.16470588235294,1.37902339874446,1.24096385542169,1.09195402298851,0.105882352941176,0.125365763522224,1,2,1,1.16568047337278,_proj_,_group_
190,183,1.26229508196721,1.37762703302401,1.44791666666667,1.05747126436782,0.114754098360656,0.125238821184001,1,2,0,1.26923076923077,_proj_,_group_
191,169,1.24852071005917,1.51885398953712,1.10294117647059,1.34653465346535,0.113501882732652,0.138077635412465,1,2,0,1.25595238095238,_proj_,_group_
192,191,1.21989528795812,1.51616621416574,1.38709677419355,1.06122448979592,0.110899571632556,0.137833292196886,1,2,0,1.22631578947368,_proj_,_group_
193,168,1.21428571428571,1.39778634718241,1.32,1.12903225806452,0.11038961038961,0.127071486107492,1,2,0,1.22155688622754,_proj_,_group_
194,179,1.32402234636872,1.50132283226788,1.3448275862069,1.30434782608696,0.120365667851701,0.136483893842534,1,2,0,1.3314606741573,_proj_,_group_
195,174,1.24712643678161,1.40678283245089,1.35955056179775,1.12941176470588,0.11337513061651,0.127889348404627,1,2,0,1.25433526011561,_proj_,_group_
196,195,1.54871794871795,1.79674272792359,1.65432098765432,1.47368421052632,0.140792540792541,0.163340247993053,1,2,0,1.55670103092784,_proj_,_group_
197,186,1.56451612903226,1.62035332558626,1.62626262626263,1.49425287356322,0.142228739002933,0.147304847780569,1,2,1,1.56756756756757,_proj_,_group_
198,195,1.25128205128205,1.39344411161767,1.25742574257426,1.24468085106383,0.113752913752914,0.126676737419788,1,2,1,1.25257731958763,_proj_,_group_
199,190,1.33684210526316,1.53347498528437,1.48076923076923,1.16279069767442,0.121531100478469,0.139406816844034,1,2,0,1.34391534391534,_proj_,_group_
200,179,1.22905027932961,1.41343660117731,1.08045977011494,1.3695652173913,0.111731843575419,0.128494236470665,1,2,0,1.23595505617978,_proj_,_group_
201,182,1.19230769230769,1.4759007564616,1.08333333333333,1.31395348837209,0.108391608391608,0.134172796041964,1,2,1,1.19337016574586,_proj_,_group_
202,171,1.32748538011696,1.44234453482444,1.5,1.19587628865979,0.120680489101542,0.131122230438586,1,2,2,1.32352941176471,_proj_,_group_
203,174,1.21264367816092,1.50362218518119,1.24390243902439,1.18478260869565,0.110240334378265,0.136692925925563,1,2,2,1.20809248554913,_proj_,_group_
204,181,1.21546961325967,1.46930952242291,1.20212765957447,1.22988505747126,0.110497237569061,0.133573592947537,1,2,0,1.22222222222222,_proj_,_group_
205,183,1.16939890710383,1.4020170592772,1.16129032258065,1.17777777777778,0.106308991554893,0.127456096297927,1,2,4,1.15384615384615,_proj_,_group_
206,179,1.43016759776536,1.68915425778247,1.27272727272727,1.58241758241758,0.130015236160488,0.153559477980225,1,2,0,1.43820224719101,_proj_,_group_
207,176,1.15340909090909,1.40785136095593,1.22666666666667,1.0990099009901,0.104855371900826,0.12798648735963,1,2,0,1.16,_proj_,_group_
208,174,1.41379310344828,1.63453851745343,1.48235294117647,1.34831460674157,0.128526645768025,0.148594410677585,1,2,NaN,1.41379310344828,_proj_,_group_
209,190,1.18947368421053,1.46778266950945,1.42857142857143,0.934782608695652,0.108133971291866,0.133434788137223,1,2,0,1.1957671957672,_proj_,_group_
210,167,1.30538922155689,1.37408271637824,1.24444444444444,1.37662337662338,0.118671747414262,0.12491661057984,1,2,1,1.30722891566265,_proj_,_group_
211,179,1.31843575418994,1.43950904944483,1.34375,1.28915662650602,0.119857795835449,0.130864459040439,1,2,5,1.29775280898876,_proj_,_group_
212,177,1.38983050847458,1.53019178632209,1.53333333333333,1.24137931034483,0.126348228043143,0.139108344211099,1,2,1,1.39204545454545,_proj_,_group_
213,184,1.29347826086957,1.56839023998494,1.2,1.36538461538462,0.117588932806324,0.142580930907722,1,2,2,1.2896174863388,_proj_,_group_
214,177,1.3728813559322,1.74412948869733,1.39325842696629,1.35227272727273,0.124807395993837,0.158557226245212,1,2,1,1.375,_proj_,_group_
215,177,1.25423728813559,1.37667113743521,1.10112359550562,1.40909090909091,0.11402157164869,0.125151921585019,1,2,0,1.26136363636364,_proj_,_group_
216,186,1.44086021505376,1.73960148024893,1.37362637362637,1.50526315789474,0.130987292277615,0.158145589113539,1,2,0,1.44864864864865,_proj_,_group_
217,171,1.13450292397661,1.45097620840052,1.33333333333333,0.942528735632184,0.103136629452419,0.131906928036411,1,2,1,1.13529411764706,_proj_,_group_
218,193,1.54922279792746,1.93619900328217,1.55670103092784,1.54166666666667,0.140838436175224,0.17601809120747,1,2,0,1.55729166666667,_proj_,_group_
219,176,1.38068181818182,1.67927589527973,1.4,1.36633663366337,0.12551652892562,0.15266144502543,1,2,0,1.38857142857143,_proj_,_group_
220,174,1.35632183908046,1.62691957938498,1.42696629213483,1.28235294117647,0.123301985370951,0.147901779944089,1,2,0,1.36416184971098,_proj_,_group_
221,190,1.46842105263158,1.74772796775983,1.27272727272727,1.63725490196078,0.133492822966507,0.158884360705439,1,2,0,1.47619047619048,_proj_,_group_
222,201,1.49253731343284,1.70622215137735,1.45,1.53465346534653,0.135685210312076,0.155111104670668,1,2,0,1.5,_proj_,_group_
223,188,1.32446808510638,1.52204381100294,1.48888888888889,1.1734693877551,0.120406189555126,0.138367619182086,1,2,0,1.33155080213904,_proj_,_group_
224,183,1.31693989071038,1.67662908532973,1.21276595744681,1.42696629213483,0.119721808246398,0.152420825939067,1,2,1,1.31868131868132,_proj_,_group_
225,178,1.37078651685393,1.3181224660567,1.44210526315789,1.28915662650602,0.12461695607763,0.119829315096063,1,2,1,1.3728813559322,_proj_,_group_
226,167,1.32335329341317,1.50208474035353,1.35443037974684,1.29545454545455,0.120304844855743,0.136553158213958,1,2,0,1.33132530120482,_proj_,_group_
227,179,1.29608938547486,1.63752907611176,1.23529411764706,1.35106382978723,0.117826307770442,0.148866279646523,1,2,0,1.30337078651685,_proj_,_group_
228,181,1.31491712707182,1.4123458101819,1.52873563218391,1.11702127659574,0.119537920642893,0.1283950736529,1,2,5,1.29444444444444,_proj_,_group_
229,177,1.31638418079096,1.48148130314443,1.42696629213483,1.20454545454545,0.119671289162815,0.134680118467675,1,2,0,1.32386363636364,_proj_,_group_
230,188,1.21808510638298,1.45164209182968,1.36708860759494,1.11009174311927,0.11073500967118,0.131967462893607,1,2,0,1.22459893048128,_proj_,_group_
231,180,1.21666666666667,1.55090530419166,1.17582417582418,1.25842696629213,0.110606060606061,0.140991391290151,1,2,4,1.20111731843575,_proj_,_group_
232,177,1.15254237288136,1.42398559574439,1.26436781609195,1.04444444444444,0.104776579352851,0.129453235976763,1,2,0,1.15909090909091,_proj_,_group_
233,177,1.37853107344633,1.48407917976537,1.56382978723404,1.16867469879518,0.125321006676939,0.134916289069579,1,2,1,1.38068181818182,_proj_,_group_
234,169,1.30769230769231,1.4597781958066,1.32183908045977,1.29268292682927,0.118881118881119,0.132707108709691,1,2,0,1.31547619047619,_proj_,_group_
235,179,1.23463687150838,1.43030061151739,1.20833333333333,1.26506024096386,0.112239715591671,0.130027328319762,1,2,0,1.24157303370787,_proj_,_group_
236,169,1.3491124260355,1.31927642249523,1.39473684210526,1.31182795698925,0.122646584185046,0.119934220226839,1,2,1,1.35119047619048,_proj_,_group_
237,180,1.17777777777778,1.46144321244124,1.25974025974026,1.11650485436893,0.107070707070707,0.132858473858294,1,2,3,1.16759776536313,_proj_,_group_
238,184,1.51630434782609,1.66275675852296,1.5,1.53488372093023,0.137845849802372,0.151159705320269,1,2,0,1.52459016393443,_proj_,_group_
239,187,1.47593582887701,1.67948038436039,1.56521739130435,1.38947368421053,0.134175984443364,0.152680034941854,1,2,NaN,1.47593582887701,_proj_,_group_
240,186,1.24731182795699,1.4154049290039,1.30434782608696,1.19148936170213,0.113391984359726,0.128673175363991,1,2,0,1.25405405405405,_proj_,_group_
241,184,1.40760869565217,1.74686189804831,1.37647058823529,1.43434343434343,0.12796442687747,0.158805627095301,1,2,0,1.41530054644809,_proj_,_group_
242,175,1.30285714285714,1.44426844113179,1.22222222222222,1.38823529411765,0.118441558441558,0.131297131011981,1,2,0,1.31034482758621,_proj_,_group_
243,183,1.4207650273224,1.60116903188274,1.36842105263158,1.47727272727273,0.129160457029309,0.145560821080249,1,2,0,1.42857142857143,_proj_,_group_
244,184,1.41847826086957,1.64096661823078,1.68539325842697,1.16842105263158,0.12895256916996,0.149178783475526,1,2,0,1.42622950819672,_proj_,_group_
245,182,1.62637362637363,1.78482462204422,1.69135802469136,1.57425742574257,0.147852147852148,0.162256783822202,1,2,0,1.6353591160221,_proj_,_group_
246,197,1.38071065989848,1.44003737994925,1.39252336448598,1.36666666666667,0.125519150899862,0.130912489086295,1,2,1,1.38265306122449,_proj_,_group_
247,214,1.04205607476636,1.28666234034478,1.06306306306306,1.01941747572816,0.094732370433305,0.116969303667708,1,2,2,1.03755868544601,_proj_,_group_
248,209,0.712918660287081,1.24184865224504,0.643478260869565,0.797872340425532,0.0648107872988256,0.112895332022276,1,2,5,0.692307692307692,_proj_,_group_
249,221,0,0,0,0,0,0,1,2,0,0,_proj_,_group_
250,218,0,0,0,0,0,0,1,2,0,0,_proj_,_group_
0,913,0.726177437020811,1.13146018414531,0.807606263982103,0.648068669527897,0.0558598028477547,0.0870353987804086,1,3,NaN,0.726177437020811,_proj_,_group_
1,14,0.714285714285714,0.726273039202563,0.6,1,0.054945054945055,0.0558671568617356,1,3,NaN,0.714285714285714,_proj_,_group_
2,81,1.19753086419753,1.33622371897841,1.23076923076923,1.16666666666667,0.0921177587844255,0.102786439921416,1,3,NaN,1.19753086419753,_proj_,_group_
3,119,1.20168067226891,1.441396638697,1.34920634920635,1.03571428571429,0.092436974789916,0.110876664515154,1,3,NaN,1.20168067226891,_proj_,_group_
4,163,1.33128834355828,1.52370250297732,1.51612903225806,1.21782178217822,0.102406795658329,0.117207884844409,1,3,NaN,1.33128834355828,_proj_,_group_
5,180,1.35,1.39221699329687,1.38888888888889,1.31111111111111,0.103846153846154,0.10709361486899,1,3,NaN,1.35,_proj_,_group_
6,176,1.36363636363636,1.43969693780576,1.36170212765957,1.36585365853659,0.104895104895105,0.110745918292751,1,3,NaN,1.36363636363636,_proj_,_group_
7,179,1.22346368715084,1.55256484514917,1.13684210526316,1.32142857142857,0.0941125913192952,0.119428065011475,1,3,NaN,1.22346368715084,_proj_,_group_
8,188,1.31382978723404,1.53477348143688,1.16666666666667,1.46739130434783,0.101063829787234,0.118059498572068,1,3,NaN,1.31382978723404,_proj_,_group_
9,172,1.21511627906977,1.27742590605657,1.31578947368421,1.13541666666667,0.0934704830053667,0.0982635312351204,1,3,NaN,1.21511627906977,_proj_,_group_
10,167,1.37125748502994,1.53077277107857,1.4320987654321,1.31395348837209,0.105481345002303,0.117751751621428,1,3,NaN,1.37125748502994,_proj_,_group_
11,186,1.20967741935484,1.40812810505441,1.23333333333333,1.1875,0.0930521091811414,0.108317546542647,1,3,NaN,1.20967741935484,_proj_,_group_
12,165,1.02424242424242,1.26371266392709,1.13414634146341,0.91566265060241,0.0787878787878788,0.0972086664559298,1,3,NaN,1.02424242424242,_proj_,_group_
13,177,1.1864406779661,1.74324582582176,1.22826086956522,1.14117647058824,0.091264667535854,0.13409583275552,1,3,NaN,1.1864406779661,_proj_,_group_
14,184,1.32065217391304,1.50424085702773,1.41346153846154,1.2,0.101588628762542,0.11571083515598,1,3,NaN,1.32065217391304,_proj_,_group_
15,175,1.46285714285714,1.58931158998142,1.43529411764706,1.48888888888889,0.112527472527473,0.122254737690878,1,3,NaN,1.46285714285714,_proj_,_group_
16,179,1.39106145251397,1.43516373086997,1.39325842696629,1.38888888888889,0.107004727116459,0.110397210066921,1,3,NaN,1.39106145251397,_proj_,_group_
17,185,1.36216216216216,1.40018464453011,1.35955056179775,1.36458333333333,0.104781704781705,0.107706511117701,1,3,NaN,1.36216216216216,_proj_,_group_
18,179,1.18994413407821,1.36887943067966,1.26923076923077,1.12871287128713,0.0915341641598625,0.105298417744589,1,3,NaN,1.18994413407821,_proj_,_group_
19,178,1.48314606741573,1.57029170380568,1.33333333333333,1.62637362637363,0.114088159031979,0.120791669523514,1,3,NaN,1.48314606741573,_proj_,_group_
20,181,1.47513812154696,1.56903742882019,1.33707865168539,1.60869565217391,0.11347216319592,0.120695186832322,1,3,NaN,1.47513812154696,_proj_,_group_
21,188,1.28723404255319,1.60628671614064,1.31578947368421,1.25806451612903,0.0990180032733224,0.123560516626203,1,3,NaN,1.28723404255319,_proj_,_group_
22,192,1.265625,1.48192093570671,1.29787234042553,1.23469387755102,0.0973557692307692,0.113993918131286,1,3,NaN,1.265625,_proj_,_group_
23,195,1.44102564102564,1.52652120321836,1.36633663366337,1.52127659574468,0.110848126232742,0.117424707939874,1,3,NaN,1.44102564102564,_proj_,_group_
24,182,1.31318681318681,1.59617697901374,1.32222222222222,1.30434782608696,0.101014370245139,0.122782844539519,1,3,NaN,1.31318681318681,_proj_,_group_
25,178,1.21910112359551,1.46610490560397,1.09638554216867,1.32631578947368,0.0937770095073466,0.112777300431074,1,3,NaN,1.21910112359551,_proj_,_group_
26,169,1.40828402366864,1.65261049332863,1.3780487804878,1.4367816091954,0.108329540282203,0.127123884102202,1,3,NaN,1.40828402366864,_proj_,_group_
27,178,1.29775280898876,1.62817547382941,1.43529411764706,1.17204301075269,0.0998271391529819,0.125244267217647,1,3,NaN,1.29775280898876,_proj_,_group_
28,178,1.39325842696629,1.68152458081618,1.5,1.28888888888889,0.107173725151253,0.129348044678168,1,3,NaN,1.39325842696629,_proj_,_group_
29,176,1.34090909090909,1.51477571097026,1.32911392405063,1.35051546391753,0.103146853146853,0.116521208536174,1,3,NaN,1.34090909090909,_proj_,_group_
30,180,1.27222222222222,1.35708591657945,1.24175824175824,1.30337078651685,0.0978632478632479,0.104391224352265,1,3,NaN,1.27222222222222,_proj_,_group_
31,177,1.44632768361582,1.83051798586051,1.31683168316832,1.61842105263158,0.111255975662755,0.140809075835424,1,3,NaN,1.44632768361582,_proj_,_group_
32,179,1.27932960893855,1.52144505443639,1.1978021978022,1.36363636363636,0.0984099699183498,0.117034234956645,1,3,NaN,1.27932960893855,_proj_,_group_
33,180,1.12777777777778,1.30332859448481,0.98876404494382,1.26373626373626,0.0867521367521368,0.1002560457296,1,3,NaN,1.12777777777778,_proj_,_group_
34,174,1.40229885057471,1.6232399636333,1.3495145631068,1.47887323943662,0.107869142351901,0.124864612587177,1,3,NaN,1.40229885057471,_proj_,_group_
35,174,1.25862068965517,1.39230351186975,1.41414141414141,1.05333333333333,0.096816976127321,0.107100270143827,1,3,NaN,1.25862068965517,_proj_,_group_
36,171,1.41520467836257,1.60792242247064,1.33333333333333,1.49425287356322,0.108861898335583,0.12368634019005,1,3,NaN,1.41520467836257,_proj_,_group_
37,173,1.10982658959538,1.35739425216129,1.14563106796116,1.05714285714286,0.0853712761227212,0.104414942473945,1,3,NaN,1.10982658959538,_proj_,_group_
38,176,1.32954545454545,1.64383934501149,1.3855421686747,1.27956989247312,0.102272727272727,0.126449180385499,1,3,NaN,1.32954545454545,_proj_,_group_
39,192,1.38020833333333,1.56741156495721,1.34736842105263,1.41237113402062,0.106169871794872,0.120570120381324,1,3,NaN,1.38020833333333,_proj_,_group_
40,185,1.31351351351351,1.53193578913891,1.53061224489796,1.06896551724138,0.101039501039501,0.117841214549147,1,3,NaN,1.31351351351351,_proj_,_group_
41,180,1.20555555555556,1.3931084258886,1.37078651685393,1.04395604395604,0.0927350427350427,0.107162186606815,1,3,NaN,1.20555555555556,_proj_,_group_
42,158,1.32278481012658,1.4770817646243,1.54794520547945,1.12941176470588,0.101752677702045,0.113621674201869,1,3,NaN,1.32278481012658,_proj_,_group_
43,189,1.32804232804233,1.68166169033846,1.5,1.19626168224299,0.102157102157102,0.129358591564497,1,3,NaN,1.32804232804233,_proj_,_group_
44,186,1.53225806451613,1.71212914960718,1.70238095238095,1.3921568627451,0.117866004962779,0.131702242277476,1,3,NaN,1.53225806451613,_proj_,_group_
45,190,1.43684210526316,1.59154862067559,1.41584158415842,1.46067415730337,0.110526315789474,0.122426816975046,1,3,NaN,1.43684210526316,_proj_,_group_
46,184,1.11413043478261,1.37225286600138,1.12765957446809,1.1,0.0857023411371237,0.105557912769337,1,3,NaN,1.11413043478261,_proj_,_group_
47,186,1.43548387096774,1.52762986611501,1.54444444444444,1.33333333333333,0.110421836228288,0.117509989701154,1,3,NaN,1.43548387096774,_proj_,_group_
48,188,1.4468085106383,1.51722390224807,1.26315789473684,1.63440860215054,0.111292962356792,0.116709530942159,1,3,NaN,1.4468085106383,_proj_,_group_
49,171,1.33918128654971,1.53838625414486,1.29411764705882,1.38372093023256,0.103013945119208,0.11833740416499,1,3,NaN,1.33918128654971,_proj_,_group_
50,183,1.26229508196721,1.48880407065532,1.2037037037037,1.34666666666667,0.0970996216897856,0.114523390050409,1,3,NaN,1.26229508196721,_proj_,_group_
51,169,1.30769230769231,1.64389201360094,1.42528735632184,1.18292682926829,0.100591715976331,0.126453231815457,1,3,NaN,1.30769230769231,_proj_,_group_
52,165,1.49090909090909,1.62907343790125,1.56410256410256,1.42528735632184,0.114685314685315,0.125313341377019,1,3,NaN,1.49090909090909,_proj_,_group_
53,186,1.45161290322581,1.55626808662718,1.47368421052632,1.42857142857143,0.11166253101737,0.119712929740552,1,3,NaN,1.45161290322581,_proj_,_group_
54,184,1.39673913043478,1.74311768219463,1.52325581395349,1.28571428571429,0.107441471571906,0.134085975553433,1,3,NaN,1.39673913043478,_proj_,_group_
55,186,1.45698924731183,1.51417788590179,1.46067415730337,1.45360824742268,0.112076095947064,0.116475221992446,1,3,NaN,1.45698924731183,_proj_,_group_
56,188,1.40957446808511,1.5260006201901,1.29032258064516,1.52631578947368,0.108428805237316,0.117384663091546,1,3,NaN,1.40957446808511,_proj_,_group_
57,174,1.21264367816092,1.444807693482,1.37647058823529,1.0561797752809,0.0932802829354554,0.111139053344769,1,3,NaN,1.21264367816092,_proj_,_group_
58,187,1.29946524064171,1.54368283715998,1.27906976744186,1.31683168316832,0.099958864664747,0.118744833627691,1,3,NaN,1.29946524064171,_proj_,_group_
59,183,1.28415300546448,1.50680515616934,1.36734693877551,1.18823529411765,0.0987810004203447,0.115908088936103,1,3,NaN,1.28415300546448,_proj_,_group_
60,166,1.19879518072289,1.39357782189356,1.3804347826087,0.972972972972973,0.0922150139017609,0.107198293991812,1,3,NaN,1.19879518072289,_proj_,_group_
61,181,1.27624309392265,1.42241548333942,1.2375,1.30693069306931,0.0981725456863578,0.109416575641494,1,3,NaN,1.27624309392265,_proj_,_group_
62,163,1.19631901840491,1.41359752817876,1.01315789473684,1.35632183908046,0.0920245398773006,0.108738271398366,1,3,NaN,1.19631901840491,_proj_,_group_
63,188,1.25,1.40900465494159,1.2,1.29126213592233,0.0961538461538462,0.108384973457045,1,3,NaN,1.25,_proj_,_group_
64,171,1.2280701754386,1.48344841334185,1.4125,1.06593406593407,0.0944669365721997,0.114111416410911,1,3,NaN,1.2280701754386,_proj_,_group_
65,183,1.5792349726776,1.58044557094708,1.54368932038835,1.625,0.121479613282892,0.121572736226698,1,3,NaN,1.5792349726776,_proj_,_group_
66,182,1.24175824175824,1.63754741378388,1.36734693877551,1.0952380952381,0.095519864750634,0.125965185675683,1,3,NaN,1.24175824175824,_proj_,_group_
67,167,1.19161676646707,1.34403694968808,1.16483516483516,1.22368421052632,0.0916628281897743,0.103387457668314,1,3,NaN,1.19161676646707,_proj_,_group_
68,183,1.30054644808743,1.56624760746367,1.25,1.34343434343434,0.100042034468264,0.120480585189513,1,3,NaN,1.30054644808743,_proj_,_group_
69,173,1.25433526011561,1.4362605851107,1.11940298507463,1.33962264150943,0.0964873277012005,0.110481583470054,1,3,NaN,1.25433526011561,_proj_,_group_
70,182,1.40659340659341,1.661910117029,1.40540540540541,1.40740740740741,0.108199492814877,0.127839239771462,1,3,NaN,1.40659340659341,_proj_,_group_
71,185,1.45405405405405,1.65808208262271,1.46938775510204,1.4367816091954,0.111850311850312,0.127544775586362,1,3,NaN,1.45405405405405,_proj_,_group_
72,203,1.68472906403941,1.72893640415044,1.80612244897959,1.57142857142857,0.129594543387647,0.132995108011572,1,3,NaN,1.68472906403941,_proj_,_group_
73,198,1.52525252525253,1.61743943997872,1.55208333333333,1.5,0.117327117327117,0.124418418459901,1,3,NaN,1.52525252525253,_proj_,_group_
74,190,1.25263157894737,1.51862107497817,1.24175824175824,1.26262626262626,0.0963562753036437,0.116817005767552,1,3,NaN,1.25263157894737,_proj_,_group_
75,177,1.10169491525424,1.33605910390286,1.31868131868132,0.872093023255814,0.0847457627118644,0.102773777223297,1,3,NaN,1.10169491525424,_proj_,_group_
76,156,1.25641025641026,1.43176766394099,1.375,1.1547619047619,0.096646942800789,0.110135974149307,1,3,NaN,1.25641025641026,_proj_,_group_
77,182,1.30769230769231,1.58858015546186,1.32380952380952,1.28571428571429,0.100591715976331,0.122198473497067,1,3,NaN,1.30769230769231,_proj_,_group_
78,174,1.44827586206897,1.66402687762902,1.55844155844156,1.36082474226804,0.111405835543767,0.128002067509925,1,3,NaN,1.44827586206897,_proj_,_group_
79,179,1.60893854748603,1.66697212274235,1.81481481481481,1.43877551020408,0.123764503652772,0.128228624826334,1,3,NaN,1.60893854748603,_proj_,_group_
80,183,1.16393442622951,1.41242906505365,1.12790697674419,1.19587628865979,0.0895334174022699,0.108648389619511,1,3,NaN,1.16393442622951,_proj_,_group_
81,184,1.34782608695652,1.4668264886247,1.61290322580645,1.07692307692308,0.103678929765886,0.112832806817284,1,3,NaN,1.34782608695652,_proj_,_group_
82,177,1.35593220338983,1.48587338715324,1.41095890410959,1.31730769230769,0.104302477183833,0.114297952857941,1,3,NaN,1.35593220338983,_proj_,_group_
83,188,1.31382978723404,1.52428477582916,1.20481927710843,1.4,0.101063829787234,0.117252675063782,1,3,NaN,1.31382978723404,_proj_,_group_
84,172,1.18604651162791,1.43483501838635,1.2,1.16666666666667,0.0912343470483005,0.110371924491258,1,3,NaN,1.18604651162791,_proj_,_group_
85,180,1.25555555555556,1.51389180746762,1.26666666666667,1.24,0.0965811965811966,0.116453215959047,1,3,NaN,1.25555555555556,_proj_,_group_
86,177,1.33333333333333,1.50629990172588,1.40659340659341,1.25581395348837,0.102564102564103,0.115869223209683,1,3,NaN,1.33333333333333,_proj_,_group_
87,182,1.26923076923077,1.48994362366499,1.27472527472527,1.26373626373626,0.0976331360946746,0.11461104797423,1,3,NaN,1.26923076923077,_proj_,_group_
88,186,1.4247311827957,1.40932461601032,1.52127659574468,1.32608695652174,0.1095947063689,0.108409585846948,1,3,NaN,1.4247311827957,_proj_,_group_
89,182,1.14285714285714,1.34674913331989,1.03092783505155,1.27058823529412,0.0879120879120879,0.103596087178453,1,3,NaN,1.14285714285714,_proj_,_group_
90,179,1.27932960893855,1.46117068570721,1.59090909090909,0.978021978021978,0.0984099699183498,0.112397745054401,1,3,NaN,1.27932960893855,_proj_,_group_
91,182,1.41208791208791,1.48304116131395,1.47368421052632,1.3448275862069,0.108622147083686,0.114080089331842,1,3,NaN,1.41208791208791,_proj_,_group_
92,169,1.27218934911243,1.65737760795845,1.2,1.32978723404255,0.0978607191624943,0.127490585227573,1,3,NaN,1.27218934911243,_proj_,_group_
93,178,1.35955056179775,1.49762290752221,1.37234042553191,1.3452380952381,0.104580812445981,0.115201762117093,1,3,NaN,1.35955056179775,_proj_,_group_
94,186,1.35483870967742,1.59827718930254,1.42391304347826,1.28723404255319,0.104218362282878,0.122944399177118,1,3,NaN,1.35483870967742,_proj_,_group_
95,186,1.41397849462366,1.4871043074232,1.50537634408602,1.32258064516129,0.108767576509512,0.114392639032554,1,3,NaN,1.41397849462366,_proj_,_group_
96,196,1.30612244897959,1.3952899764073,1.54166666666667,1.08,0.100470957613815,0.107329998185177,1,3,NaN,1.30612244897959,_proj_,_group_
97,189,1.43915343915344,1.48135623696641,1.47727272727273,1.40594059405941,0.110704110704111,0.113950479766647,1,3,NaN,1.43915343915344,_proj_,_group_
98,199,0.974874371859296,1.21204887860922,1.01063829787234,0.942857142857143,0.074990336296869,0.0932345291237859,1,3,NaN,0.974874371859296,_proj_,_group_
99,179,1.08938547486034,1.27325521154261,1.03529411764706,1.13829787234043,0.0837988826815643,0.0979427085802009,1,3,NaN,1.08938547486034,_proj_,_group_
100,166,1.07228915662651,1.24835049983054,1.26666666666667,0.912087912087912,0.082483781278962,0.0960269615254263,1,3,NaN,1.07228915662651,_proj_,_group_
101,122,1.05737704918033,1.20123339044163,1.2,0.919354838709677,0.0813366960907945,0.0924025684955096,1,3,NaN,1.05737704918033,_proj_,_group_
102,124,1.2258064516129,1.33641134360182,1.24074074074074,1.21428571428571,0.0942928039702233,0.102800872584756,1,3,NaN,1.2258064516129,_proj_,_group_
103,122,0.885245901639344,0.946474286706347,0.859649122807018,0.907692307692308,0.0680958385876419,0.0728057143620267,1,3,NaN,0.885245901639344,_proj_,_group_
104,113,0.982300884955752,1.01754519805682,0.87719298245614,1.08928571428571,0.0755616065350579,0.0782727075428324,1,3,NaN,0.982300884955752,_proj_,_group_
105,87,0.793103448275862,0.891013677164918,0.916666666666667,0.641025641025641,0.0610079575596817,0.0685395136280706,1,3,NaN,0.793103448275862,_proj_,_group_
106,72,1.06944444444444,1.21407692738249,1.09090909090909,1.05128205128205,0.0822649572649573,0.093390532875576,1,3,NaN,1.06944444444444,_proj_,_group_
107,60,1.15,1.33816215986767,1.45161290322581,0.827586206896552,0.0884615384615385,0.102935550759051,1,3,NaN,1.15,_proj_,_group_
108,46,1.04347826086957,1.15386349547231,0.7,1.30769230769231,0.0802675585284281,0.0887587304209468,1,3,NaN,1.04347826086957,_proj_,_group_
109,42,1.64285714285714,1.92317608964364,1.35,1.90909090909091,0.126373626373626,0.14793662228028,1,3,NaN,1.64285714285714,_proj_,_group_
110,49,1.38775510204082,1.48346899937573,1.38461538461538,1.39130434782609,0.106750392464678,0.11411299995198,1,3,NaN,1.38775510204082,_proj_,_group_
111,61,1.49180327868852,1.60854956217988,1.52941176470588,1.44444444444444,0.114754098360656,0.123734581706144,1,3,NaN,1.49180327868852,_proj_,_group_
112,55,1.34545454545455,1.74502660298284,1.40625,1.26086956521739,0.103496503496503,0.134232815614065,1,3,NaN,1.34545454545455,_proj_,_group_
113,48,1.39583333333333,1.51221386719665,1.05555555555556,1.6,0.107371794871795,0.116324143630511,1,3,NaN,1.39583333333333,_proj_,_group_
114,51,1.72549019607843,1.66226870718965,1.85185185185185,1.58333333333333,0.132730015082956,0.127866823629973,1,3,NaN,1.72549019607843,_proj_,_group_
115,48,1.35416666666667,1.99456264425161,2.46666666666667,0.848484848484849,0.104166666666667,0.153427895711662,1,3,NaN,1.35416666666667,_proj_,_group_
116,63,1.55555555555556,1.7850433967597,1.96,1.28947368421053,0.11965811965812,0.137311030519977,1,3,NaN,1.55555555555556,_proj_,_group_
117,61,1.29508196721311,1.38256117761062,1.48,1.16666666666667,0.0996216897856242,0.106350859816202,1,3,NaN,1.29508196721311,_proj_,_group_
118,50,1.64,1.46747040438814,1.70833333333333,1.57692307692308,0.126153846153846,0.112882338799088,1,3,NaN,1.64,_proj_,_group_
