YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
77,55,1.92727272727273,1.48890396494704,1.76,2.06666666666667,0.192727272727273,1.48890396494704,1,1
78,46,2.06521739130435,1.69183889321049,2.1875,2,0.206521739130435,1.69183889321049,1,1
79,39,2.17948717948718,1.76026007157129,2.04166666666667,2.4,0.217948717948718,1.76026007157129,1,1
80,39,1.79487179487179,1.30140586289328,1.53333333333333,1.95833333333333,0.179487179487179,1.30140586289328,1,1
81,49,2.10204081632653,1.61044634029389,1.86363636363636,2.2962962962963,0.210204081632653,1.61044634029389,1,1
82,57,2.24561403508772,1.9390784054949,2.2258064516129,2.26923076923077,0.224561403508772,1.9390784054949,1,1
83,62,1.93548387096774,1.3041040859336,1.93939393939394,1.93103448275862,0.193548387096774,1.3041040859336,1,1
84,71,1.88732394366197,1.39948251430559,1.8,1.97222222222222,0.188732394366197,1.39948251430559,1,1
85,67,1.92537313432836,1.25906931520049,2.19444444444444,1.61290322580645,0.192537313432836,1.25906931520049,1,1
86,61,1.80327868852459,1.42384072296433,1.84848484848485,1.75,0.180327868852459,1.42384072296433,1,1
87,48,1.83333333333333,1.35792917017261,2.13636363636364,1.57692307692308,0.183333333333333,1.35792917017261,1,1
88,40,2.475,1.46738036248449,2.55,2.4,0.2475,1.46738036248449,1,1
89,39,1.92307692307692,1.26459095497351,1.68181818181818,2.23529411764706,0.192307692307692,1.26459095497351,1,1
90,48,2.20833333333333,1.41358655566421,2.04166666666667,2.375,0.220833333333333,1.41358655566421,1,1
91,56,1.96428571428571,1.57207778796998,2.21739130434783,1.78787878787879,0.196428571428571,1.57207778796998,1,1
92,58,1.91379310344828,1.36734449718668,1.85714285714286,2,0.191379310344828,1.36734449718668,1,1
93,70,1.82857142857143,1.47413869297579,2.33333333333333,1.56521739130435,0.182857142857143,1.47413869297579,1,1
94,67,1.91044776119403,1.4431798149539,2.2,1.67567567567568,0.191044776119403,1.4431798149539,1,1
95,60,1.81666666666667,1.58906930086068,1.95652173913043,1.72972972972973,0.181666666666667,1.58906930086068,1,1
96,55,1.89090909090909,1.36995170599831,2,1.76,0.189090909090909,1.36995170599831,1,1
97,40,2,1.4142135623731,1.9,2.1,0.2,1.4142135623731,1,1
98,41,2.19512195121951,1.67659643616348,2.1875,2.2,0.219512195121951,1.67659643616348,1,1
99,45,1.93333333333333,1.49848408248288,2.3125,1.72413793103448,0.193333333333333,1.49848408248288,1,1
100,51,2,1.48323969741913,2.25925925925926,1.70833333333333,0.2,1.48323969741913,1,1
101,50,1.74,1.38224898079107,2.125,1.38461538461538,0.174,1.38224898079107,1,1
102,59,1.66101694915254,1.5931985772666,1.72727272727273,1.57692307692308,0.166101694915254,1.5931985772666,1,1
103,62,1.75806451612903,1.41056300666416,2.12,1.51351351351351,0.175806451612903,1.41056300666416,1,1
104,55,1.96363636363636,1.67733956415152,2.04347826086957,1.90625,0.196363636363636,1.67733956415152,1,1
105,48,2.08333333333333,1.31817626002074,1.92,2.26086956521739,0.208333333333333,1.31817626002074,1,1
106,35,2.22857142857143,1.49677524513662,2.46666666666667,2.05,0.222857142857143,1.49677524513662,1,1
107,35,1.25714285714286,1.0666841735258,1.17647058823529,1.33333333333333,0.125714285714286,1.0666841735258,1,1
108,38,1.47368421052632,1.37027994980042,1.23809523809524,1.76470588235294,0.147368421052632,1.37027994980042,1,1
109,43,1.6046511627907,1.54518506957089,1.70588235294118,1.53846153846154,0.16046511627907,1.54518506957089,1,1
110,41,1.63414634146341,1.33708820877636,1.91666666666667,1.23529411764706,0.163414634146341,1.33708820877636,1,1
111,49,1.91836734693878,1.75400416540124,1.72,2.125,0.191836734693878,1.75400416540124,1,1
112,56,1.89285714285714,1.46074167249594,2.125,1.71875,0.189285714285714,1.46074167249594,1,1
113,49,1.63265306122449,1.25322712677811,1.54545454545455,1.7037037037037,0.163265306122449,1.25322712677811,1,1
114,43,2.11627906976744,1.43442874519011,1.84,2.5,0.211627906976744,1.43442874519011,1,1
115,31,1.80645161290323,1.4240635481773,2,1.53846153846154,0.180645161290323,1.4240635481773,1,1
116,29,2.41379310344828,1.32334104715814,2.42105263157895,2.4,0.241379310344828,1.32334104715814,1,1
117,32,1.875,1.21150399730412,1.52631578947368,2.38461538461538,0.1875,1.21150399730412,1,1
118,34,1.73529411764706,1.58226580017031,1.36842105263158,2.2,0.173529411764706,1.58226580017031,1,1
119,32,1.21875,1.03905586797544,1.21428571428571,1.22222222222222,0.121875,1.03905586797544,1,1
120,41,1.73170731707317,1.34209519490799,1.85,1.61904761904762,0.173170731707317,1.34209519490799,1,1
121,46,1.71739130434783,1.83379440842401,1.65,1.76923076923077,0.171739130434783,1.83379440842401,1,1
122,44,2.02272727272727,1.60650764318474,1.60869565217391,2.47619047619048,0.202272727272727,1.60650764318474,1,1
123,41,1.53658536585366,1.05113179420113,1.55555555555556,1.5,0.153658536585366,1.05113179420113,1,1
124,25,2.16,1.28062484748657,1.71428571428571,2.72727272727273,0.216,1.28062484748657,1,1
125,20,1.6,1.63514042532326,1.84615384615385,1.14285714285714,0.16,1.63514042532326,1,1
126,22,1.31818181818182,1.04135276655684,1.125,1.42857142857143,0.131818181818182,1.04135276655684,1,1
127,28,1.57142857142857,1.37244230610903,1.5625,1.58333333333333,0.157142857142857,1.37244230610903,1,1
128,26,1.84615384615385,1.25514326488438,1.72727272727273,1.93333333333333,0.184615384615385,1.25514326488438,1,1
129,31,1.7741935483871,1.3591584999392,1.8,1.75,0.17741935483871,1.3591584999392,1,1
130,37,2.02702702702703,0.957034960654999,2.04166666666667,2,0.202702702702703,0.957034960654999,1,1
131,35,1.68571428571429,1.15736588783294,1.46666666666667,1.85,0.168571428571429,1.15736588783294,1,1
132,36,1.75,1.13073932830314,1.8,1.71428571428571,0.175,1.13073932830314,1,1
133,20,1.25,1.06992375527664,1.11111111111111,1.36363636363636,0.125,1.06992375527664,1,1
134,13,1.69230769230769,1.65250392761083,1.5,1.85714285714286,0.169230769230769,1.65250392761083,1,1
135,12,1.5,1.93061459832685,2,1.14285714285714,0.15,1.93061459832685,1,1
136,20,1.6,1.35335839575791,1.76923076923077,1.28571428571429,0.16,1.35335839575791,1,1
137,20,1.45,1.43178210632764,0.857142857142857,1.76923076923077,0.145,1.43178210632764,1,1
138,21,1.9047619047619,1.37494588638106,2.42857142857143,0.857142857142857,0.19047619047619,1.37494588638106,1,1
139,27,1.55555555555556,1.25064086135971,1.26666666666667,1.91666666666667,0.155555555555556,1.25064086135971,1,1
140,27,1.07407407407407,1.17427312790397,0.833333333333333,1.26666666666667,0.107407407407407,1.17427312790397,1,1
141,29,1,1.0690449676497,0.894736842105263,1.2,0.1,1.0690449676497,1,1
142,15,1.53333333333333,1.35576371027375,1.875,1.14285714285714,0.153333333333333,1.35576371027375,1,1
143,4,1.5,1.29099444873581,0.5,2.5,0.15,1.29099444873581,1,1
144,NA,NA,NA,NA,NA,NA,NA,1,1
145,8,0.625,0.916125381312904,0.6,0.666666666666667,0.0625,0.916125381312904,1,1
146,10,1.2,1.13529242439509,1.2,1.2,0.12,1.13529242439509,1,1
147,4,1.25,0.957427107756338,2,0.5,0.125,0.957427107756338,1,1
148,9,1,0.707106781186548,0.75,1.2,0.1,0.707106781186548,1,1
149,15,1.2,2.11119465164699,1.75,0.571428571428571,0.12,2.11119465164699,1,1
150,13,0.615384615384615,1.04390784542678,1,0.285714285714286,0.0615384615384615,1.04390784542678,1,1
151,18,0.611111111111111,1.03690086251908,0.363636363636364,1,0.0611111111111111,1.03690086251908,1,1
152,17,0.470588235294118,0.514495755427527,0.5,0.333333333333333,0.0470588235294118,0.514495755427527,1,1
153,14,0.642857142857143,1.15072838853303,0.5,0.833333333333333,0.0642857142857143,1.15072838853303,1,1
154,19,0.894736842105263,1.24252148839479,1.23076923076923,0.166666666666667,0.0894736842105263,1.24252148839479,1,1
155,19,0.421052631578947,0.837707816583391,0.5,0.363636363636364,0.0421052631578947,0.837707816583391,1,1
156,21,0.523809523809524,0.980767435177556,0.111111111111111,0.833333333333333,0.0523809523809524,0.980767435177556,1,1
157,15,0.8,1.37321312465119,0.375,1.28571428571429,0.08,1.37321312465119,1,1
158,17,0.764705882352941,1.03255821656129,0.375,1.11111111111111,0.0764705882352941,1.03255821656129,1,1
159,15,0.333333333333333,0.487950036474267,0.25,0.428571428571429,0.0333333333333333,0.487950036474267,1,1
160,17,0.588235294117647,0.939336436627724,0.5,0.8,0.0588235294117647,0.939336436627724,1,1
161,18,0.611111111111111,0.697802339187225,0.692307692307692,0.4,0.0611111111111111,0.697802339187225,1,1
162,15,0.4,0.736788397613007,0.6,0.3,0.04,0.736788397613007,1,1
163,22,0.818181818181818,1.56254870053974,0.714285714285714,1,0.0818181818181818,1.56254870053974,1,1
164,18,1.05555555555556,1.34917064817928,1.375,0.8,0.105555555555556,1.34917064817928,1,1
165,18,1.05555555555556,1.47417862363388,2,0.583333333333333,0.105555555555556,1.47417862363388,1,1
166,18,0.611111111111111,1.24328260423241,0.636363636363636,0.571428571428571,0.0611111111111111,1.24328260423241,1,1
167,14,0.5,1.09192842819834,0.75,0.166666666666667,0.05,1.09192842819834,1,1
168,18,0.666666666666667,1.18817705157201,0.7,0.625,0.0666666666666667,1.18817705157201,1,1
169,14,1.21428571428571,1.96815303612965,1.25,1.16666666666667,0.121428571428571,1.96815303612965,1,1
170,19,1.31578947368421,1.88716811884154,1.90909090909091,0.5,0.131578947368421,1.88716811884154,1,1
171,21,1.71428571428571,2.30527345759364,2,1.5,0.171428571428571,2.30527345759364,1,1
172,24,1.70833333333333,1.68055805086252,2.75,1.5,0.170833333333333,1.68055805086252,1,1
173,24,1.95833333333333,2.01038968030247,1.75,2.16666666666667,0.195833333333333,2.01038968030247,1,1
174,29,1.89655172413793,1.87739994190687,1.625,2.23076923076923,0.189655172413793,1.87739994190687,1,1
175,27,2.2962962962963,1.85668883965339,2.64285714285714,1.92307692307692,0.22962962962963,1.85668883965339,1,1
176,20,1.95,2.06410424053377,2.14285714285714,1.84615384615385,0.195,2.06410424053377,1,1
177,15,2.46666666666667,1.64171803158706,2.875,2,0.246666666666667,1.64171803158706,1,1
178,16,1.8125,1.37689263682153,2.2,1.16666666666667,0.18125,1.37689263682153,1,1
179,15,1.46666666666667,1.59761727343596,0.333333333333333,2.22222222222222,0.146666666666667,1.59761727343596,1,1
180,16,2.125,1.31021626713557,2.44444444444444,1.71428571428571,0.2125,1.31021626713557,1,1
181,16,2.1875,1.64189930669738,2.66666666666667,1.9,0.21875,1.64189930669738,1,1
182,21,2.42857142857143,1.69030850945703,2.25,2.53846153846154,0.242857142857143,1.69030850945703,1,1
183,26,2.46153846153846,1.42072570838341,2.16666666666667,2.71428571428571,0.246153846153846,1.42072570838341,1,1
184,28,2.07142857142857,1.48893627027191,2.4375,1.58333333333333,0.207142857142857,1.48893627027191,1,1
185,26,1.84615384615385,1.25514326488438,1.86666666666667,1.81818181818182,0.184615384615385,1.25514326488438,1,1
186,21,2.61904761904762,2.01186954040739,2.1,3.09090909090909,0.261904761904762,2.01186954040739,1,1
